    x             phi_n(x) ...
    -3.900        0.50037        1.49794        2.50778        3.47691        4.55694        5.38020
    -3.890        0.50039        1.49786        2.50805        3.47619        4.55853        5.37730
    -3.880        0.50040        1.49778        2.50832        3.47545        4.56015        5.37435
    -3.870        0.50042        1.49770        2.50860        3.47469        4.56181        5.37135
    -3.860        0.50044        1.49762        2.50890        3.47391        4.56350        5.36830
    -3.850        0.50045        1.49753        2.50920        3.47311        4.56524        5.36520
    -3.840        0.50047        1.49744        2.50950        3.47229        4.56701        5.36205
    -3.830        0.50049        1.49734        2.50982        3.47145        4.56881        5.35885
    -3.820        0.50051        1.49725        2.51015        3.47059        4.57066        5.35559
    -3.810        0.50053        1.49715        2.51049        3.46970        4.57255        5.35228
    -3.800        0.50055        1.49705        2.51084        3.46879        4.57448        5.34892
    -3.790        0.50057        1.49694        2.51119        3.46786        4.57644        5.34551
    -3.780        0.50059        1.49683        2.51156        3.46690        4.57845        5.34205
    -3.770        0.50062        1.49672        2.51194        3.46592        4.58050        5.33853
    -3.760        0.50064        1.49660        2.51233        3.46492        4.58260        5.33496
    -3.750        0.50066        1.49648        2.51273        3.46389        4.58473        5.33134
    -3.740        0.50069        1.49635        2.51315        3.46283        4.58691        5.32767
    -3.730        0.50072        1.49623        2.51357        3.46175        4.58913        5.32395
    -3.720        0.50074        1.49609        2.51401        3.46064        4.59139        5.32018
    -3.710        0.50077        1.49596        2.51446        3.45951        4.59370        5.31635
    -3.700        0.50080        1.49582        2.51492        3.45835        4.59606        5.31248
    -3.690        0.50083        1.49567        2.51539        3.45716        4.59845        5.30855
    -3.680        0.50086        1.49552        2.51588        3.45594        4.60090        5.30458
    -3.670        0.50089        1.49536        2.51638        3.45469        4.60339        5.30055
    -3.660        0.50093        1.49520        2.51690        3.45342        4.60592        5.29647
    -3.650        0.50096        1.49504        2.51743        3.45211        4.60851        5.29235
    -3.640        0.50100        1.49487        2.51797        3.45077        4.61114        5.28818
    -3.630        0.50103        1.49469        2.51853        3.44941        4.61381        5.28396
    -3.620        0.50107        1.49451        2.51911        3.44801        4.61654        5.27969
    -3.610        0.50111        1.49433        2.51970        3.44658        4.61931        5.27538
    -3.600        0.50115        1.49413        2.52030        3.44512        4.62213        5.27102
    -3.590        0.50119        1.49394        2.52092        3.44362        4.62500        5.26662
    -3.580        0.50124        1.49373        2.52156        3.44209        4.62791        5.26217
    -3.570        0.50128        1.49352        2.52222        3.44053        4.63088        5.25768
    -3.560        0.50133        1.49331        2.52289        3.43894        4.63390        5.25315
    -3.550        0.50138        1.49308        2.52358        3.43730        4.63696        5.24857
    -3.540        0.50143        1.49285        2.52429        3.43564        4.64007        5.24396
    -3.530        0.50148        1.49262        2.52501        3.43394        4.64324        5.23930
    -3.520        0.50153        1.49238        2.52576        3.43220        4.64645        5.23461
    -3.510        0.50159        1.49212        2.52652        3.43043        4.64971        5.22988
    -3.500        0.50164        1.49187        2.52730        3.42862        4.65302        5.22512
    -3.490        0.50170        1.49160        2.52811        3.42677        4.65638        5.22032
    -3.480        0.50176        1.49133        2.52893        3.42488        4.65980        5.21549
    -3.470        0.50182        1.49105        2.52977        3.42296        4.66326        5.21062
    -3.460        0.50189        1.49076        2.53064        3.42099        4.66677        5.20573
    -3.450        0.50195        1.49046        2.53152        3.41899        4.67033        5.20081
    -3.440        0.50202        1.49016        2.53243        3.41695        4.67394        5.19586
    -3.430        0.50209        1.48984        2.53336        3.41486        4.67760        5.19088
    -3.420        0.50217        1.48952        2.53431        3.41274        4.68130        5.18589
